ENT,MUN,LOC50K,ID_VIV,COBERTURA,ESTRATO,UPM,FACTOR,CLAVIVP,ID_MII,MPER,MCONRES,MSEXO,MEDAD,MFECEMIM,MFECEMIA,MCAUSAEMIG,MCAUSAEMIG_V,MLUGORI_C,MPAIDES_C,MPAIRES,MFECRETM,MFECRETA,MCAUSARETO,MCAUSARETO_V,MCONRESACT,MPERLS,TAMLOC
19,039,0001,190390000805,2,19-039-0001-00,00036,57,01,19039000080501,01,1,3,1,01,2017,01,0306,019,221,1,,,,,,,5
19,039,0001,190390000805,2,19-039-0001-00,00036,57,01,19039000080502,03,1,3,37,04,2015,01,0101,019,221,1,,,,,,,5
19,039,0001,190390000805,2,19-039-0001-00,00036,57,01,19039000080503,04,1,1,32,06,2015,03,0301,019,221,1,,,,,,,5
19,039,0001,190390000831,2,19-039-0001-00,00038,83,01,19039000083101,01,1,3,25,03,2016,02,0102,019,402,2,,,,,,,5
19,039,0001,190390000862,2,19-039-0001-00,00040,63,01,19039000086201,01,1,1,23,03,2019,01,0101,019,221,1,,,,,,,5
19,039,0001,190390000865,2,19-039-0001-00,00040,63,01,19039000086501,01,1,3,26,08,2016,04,0401,019,221,1,,,,,,,5
19,039,0001,190390000942,2,19-039-0001-00,00047,58,01,19039000094201,01,1,3,51,01,2020,02,0102,019,221,1,,,,,,,5
19,039,0001,190390000956,2,19-039-0001-00,00047,58,01,19039000095601,01,1,3,22,05,2017,03,0301,019,221,1,,,,,,,5
19,039,0001,190390001081,2,19-039-0001-00,00049,59,01,19039000108101,01,1,1,35,12,2018,04,0401,019,250,3,12,2019,04,0401,1,01,5
19,039,0001,190390001081,2,19-039-0001-00,00049,59,01,19039000108102,02,1,3,29,06,2017,04,0401,019,250,3,12,2019,04,0401,1,02,5
19,039,0001,190390001226,2,19-039-0001-00,00059,57,01,19039000122601,01,1,1,30,10,2019,03,0301,019,229,3,11,2019,02,0102,3,,5
19,039,0001,190390001366,2,19-039-0001-00,00068,62,01,19039000136601,01,1,1,25,06,2017,02,0102,019,221,1,,,,,,,5
19,039,0001,190390001418,2,19-039-0001-00,00070,82,01,19039000141801,01,1,3,25,11,2015,01,0101,019,221,1,,,,,,,5
19,039,0001,190390001418,2,19-039-0001-00,00070,82,01,19039000141802,02,1,1,27,04,2015,05,0501,019,221,1,,,,,,,5
19,039,0001,190390001651,2,19-039-0001-00,00082,65,01,19039000165101,01,1,3,999,99,9999,99,9999,999,999,9,,,,,,,5
19,039,0001,190390001690,2,19-039-0001-00,00083,72,01,19039000169001,02,1,1,20,05,2017,01,0101,019,221,1,,,,,,,5
19,039,0001,190390001820,2,19-039-0001-00,00090,85,01,19039000182001,01,1,3,30,04,2017,01,0101,019,221,1,,,,,,,5
19,039,0001,190390001844,2,19-039-0001-00,00093,66,01,19039000184401,01,1,3,27,02,2020,02,0102,019,221,1,,,,,,,5
19,039,0001,190390001853,2,19-039-0001-00,00093,66,02,19039000185301,01,1,3,30,06,2016,04,0401,019,239,2,,,,,,,5
19,039,0001,190390001919,2,19-039-0001-00,00096,59,01,19039000191901,01,1,3,25,06,2019,04,0401,019,330,2,,,,,,,5
19,039,0001,190390001928,2,19-039-0001-00,00097,65,01,19039000192801,01,1,3,34,08,2017,04,0401,019,221,1,,,,,,,5
19,039,0001,190390001928,2,19-039-0001-00,00097,65,01,19039000192802,02,1,3,13,08,2017,03,0301,019,221,1,,,,,,,5
19,039,0001,190390001963,2,19-039-0001-00,00098,64,01,19039000196301,01,1,3,15,07,2015,05,0501,019,221,1,,,,,,,5
19,039,0001,190390001986,2,19-039-0001-00,00099,64,01,19039000198601,01,1,1,29,11,2019,01,0101,019,400,2,,,,,,,5
19,039,0001,190390002004,2,19-039-0001-00,00099,64,01,19039000200401,01,1,3,17,08,2016,05,0501,019,405,2,,,,,,,5
19,039,0001,190390002004,2,19-039-0001-00,00099,64,01,19039000200402,02,1,3,17,08,2018,05,0501,999,402,2,,,,,,,5
19,039,0001,190390002023,2,19-039-0001-00,00100,56,01,19039000202301,01,1,3,999,99,9999,99,9999,999,999,9,,,,,,,5
19,039,0001,190390002104,2,19-039-0001-00,00105,57,01,19039000210401,02,1,1,12,05,2016,05,0501,019,117,3,09,2018,03,0301,1,99,5
19,039,0001,190390002104,2,19-039-0001-00,00105,57,01,19039000210402,03,1,1,8,05,2016,05,0501,019,117,3,09,2018,03,0301,1,99,5
19,039,0001,190390002104,2,19-039-0001-00,00105,57,01,19039000210403,01,1,3,43,05,2016,05,0501,019,117,3,09,2018,03,0301,1,99,5
19,039,0001,190390002137,2,19-039-0001-00,00107,102,02,19039000213701,01,1,1,25,07,2015,01,0101,005,213,3,06,2016,02,0102,1,01,5
19,039,0001,190390002179,2,19-039-0001-00,00108,102,02,19039000217901,01,1,3,25,04,2018,05,0501,019,402,2,,,,,,,5
19,039,0001,190390002179,2,19-039-0001-00,00108,102,02,19039000217902,02,1,3,29,09,2018,02,0102,019,221,1,,,,,,,5
19,039,0001,190390002205,2,19-039-0001-00,00109,64,01,19039000220501,01,1,1,20,09,2015,05,0501,019,213,3,05,2018,04,0401,9,,5
19,039,0001,190390002205,2,19-039-0001-00,00109,64,01,19039000220502,02,1,1,999,09,2015,05,0501,019,213,3,03,2016,05,0501,9,,5
19,039,0001,190390002205,2,19-039-0001-00,00109,64,01,19039000220503,03,1,3,41,11,2015,05,0501,019,221,3,04,2016,09,9999,9,,5
19,039,0001,190390002221,2,19-039-0001-00,00111,114,01,19039000222101,01,1,3,28,05,2015,05,0501,019,221,3,08,2015,03,0301,3,,5
19,039,0001,190390002306,2,19-039-0001-00,00113,60,04,19039000230601,01,1,3,18,01,2018,04,0401,019,221,9,,,,,,,5
19,039,0001,190390002357,2,19-039-0001-00,00115,60,01,19039000235701,01,1,3,18,05,2017,05,0501,019,501,2,,,,,,,5
19,039,0001,190390002377,2,19-039-0001-00,00116,61,01,19039000237701,01,1,1,24,05,2015,01,0101,019,221,1,,,,,,,5
19,039,0001,190390002413,2,19-039-0001-00,00117,63,01,19039000241301,01,1,1,23,01,2016,05,0501,019,217,3,06,2016,05,0501,1,02,5
19,039,0001,190390002420,2,19-039-0001-00,00117,63,01,19039000242001,01,1,1,19,01,2019,05,0501,019,221,3,06,2019,05,0501,1,06,5
19,039,0001,190390002423,2,19-039-0001-00,00117,63,01,19039000242301,01,1,3,29,09,2016,04,0401,019,221,2,,,,,,,5
19,039,0001,190390002426,2,19-039-0001-00,00117,63,01,19039000242601,01,1,1,30,99,9999,99,9999,999,999,9,,,,,,,5
19,039,0001,190390002446,2,19-039-0001-00,00118,64,01,19039000244601,01,1,3,25,05,2017,04,0401,019,221,2,,,,,,,5
19,039,0001,190390002455,2,19-039-0001-00,00118,64,01,19039000245501,01,1,1,31,11,2015,02,0102,019,221,1,,,,,,,5
19,039,0001,190390002487,2,19-039-0001-00,00119,92,01,19039000248701,01,1,3,25,09,2015,05,0501,024,221,3,05,2017,03,0301,1,03,5
19,039,0001,190390002558,2,19-039-0001-00,00122,60,01,19039000255801,01,1,3,30,01,2017,01,0101,019,221,3,07,2019,03,0301,1,03,5
19,039,0001,190390002757,2,19-039-0001-00,00129,63,01,19039000275701,01,1,3,23,05,2015,05,0501,019,415,2,,,,,,,5
19,039,0001,190390002845,2,19-039-0001-00,00134,62,01,19039000284501,01,1,1,15,08,2016,05,0501,019,221,1,,,,,,,5
19,039,0001,190390002845,2,19-039-0001-00,00134,62,01,19039000284502,02,1,1,13,08,2016,05,0501,019,221,1,,,,,,,5
19,039,0001,190390002955,2,19-039-0001-00,00140,62,02,19039000295501,01,1,3,40,08,2018,04,0401,019,221,1,,,,,,,5
19,039,0001,190390002995,2,19-039-0001-00,00142,57,01,19039000299501,01,1,1,25,03,2019,04,0401,019,237,2,,,,,,,5
19,039,0001,190390003081,2,19-039-0001-00,00146,60,01,19039000308101,01,1,3,58,06,2016,09,0809,019,221,1,,,,,,,5
19,039,0001,190390003276,2,19-039-0001-00,00153,62,01,19039000327601,01,1,3,35,99,9999,99,9999,999,999,9,,,,,,,5
19,039,0001,190390003325,2,19-039-0001-00,00157,60,01,19039000332501,01,1,1,27,01,2020,01,0101,019,213,2,,,,,,,5
19,039,0001,190390003469,2,19-039-0001-00,00161,60,02,19039000346901,01,1,3,17,99,9999,05,0501,019,221,1,,,,,,,5
19,039,0001,190390003469,2,19-039-0001-00,00161,60,02,19039000346902,02,1,1,16,99,9999,05,0501,019,221,1,,,,,,,5
19,039,0001,190390003469,2,19-039-0001-00,00161,60,02,19039000346903,03,1,1,15,99,9999,05,0501,019,221,1,,,,,,,5
19,039,0001,190390003486,2,19-039-0001-00,00162,60,01,19039000348601,01,1,1,69,06,2015,01,0101,019,221,3,07,2019,01,0101,1,01,5
19,039,0001,190390003618,2,19-039-0001-00,00167,75,01,19039000361801,02,1,3,22,05,2016,01,0101,019,221,1,,,,,,,5
19,039,0001,190390003632,2,19-039-0001-00,00169,57,02,19039000363201,01,1,1,34,06,2019,03,0301,019,221,3,07,2019,03,0301,3,,5
19,039,0001,190390003752,2,19-039-0001-00,00175,57,01,19039000375201,01,1,1,26,08,2017,01,0101,019,221,1,,,,,,,5
19,039,0001,190390003987,2,19-039-0001-00,00189,81,01,19039000398701,01,1,3,23,08,2016,04,0401,019,419,2,,,,,,,5
19,039,0001,190390004090,2,19-039-0001-00,00193,57,01,19039000409001,01,1,1,25,03,2016,01,0101,019,221,1,,,,,,,5
19,039,0001,190390004186,2,19-039-0001-00,00195,57,01,19039000418601,01,1,3,19,08,2017,05,0501,019,221,1,,,,,,,5
19,039,0001,190390004372,2,19-039-0001-00,00206,60,01,19039000437201,01,1,3,27,08,2019,04,0401,019,402,2,,,,,,,5
19,039,0001,190390004388,2,19-039-0001-00,00206,60,01,19039000438801,01,1,1,37,02,2020,02,0102,019,415,2,,,,,,,5
19,039,0001,190390004391,2,19-039-0001-00,00206,60,01,19039000439101,01,1,3,21,08,2018,05,0501,019,415,3,08,2019,05,0501,1,02,5
19,039,0001,190390004394,2,19-039-0001-00,00206,60,01,19039000439401,01,1,3,50,03,2016,03,0301,019,221,2,,,,,,,5
19,039,0001,190390004399,2,19-039-0001-00,00206,60,01,19039000439901,01,1,1,28,08,2019,02,0102,019,221,1,,,,,,,5
19,039,0001,190390004433,2,19-039-0001-00,00208,75,01,19039000443301,02,1,3,23,11,2019,05,0501,019,215,2,,,,,,,5
19,039,0001,190390004436,2,19-039-0001-00,00208,75,01,19039000443601,01,1,1,74,08,2019,03,0301,019,435,3,03,2020,09,9999,1,99,5
19,039,0001,190390004502,2,19-039-0001-00,00212,65,01,19039000450201,01,1,1,24,09,2018,02,0102,019,315,3,12,2018,02,0102,3,,5
19,039,0001,190390004697,2,19-039-0001-00,00222,72,01,19039000469701,02,1,3,19,09,2015,05,0501,019,439,3,05,2016,05,0501,1,03,5
19,039,0001,190390004758,2,19-039-0001-00,00227,56,01,19039000475801,02,1,3,62,09,2019,03,0301,019,221,1,,,,,,,5
19,039,0001,190390004816,2,19-039-0001-00,00228,59,01,19039000481601,01,1,3,17,07,2019,05,0501,019,221,1,,,,,,,5
19,039,0001,190390004816,2,19-039-0001-00,00228,59,01,19039000481602,02,1,3,15,07,2019,05,0501,019,221,1,,,,,,,5
19,039,0001,190390004895,2,19-039-0001-00,00231,59,01,19039000489501,01,1,1,999,99,9999,99,9999,999,999,9,,,,,,,5
19,039,0001,190390004909,2,19-039-0001-00,00233,59,01,19039000490901,01,1,1,41,06,2019,09,9999,019,221,3,06,2019,03,0301,1,02,5
19,039,0001,190390005083,2,19-039-0001-00,00237,59,01,19039000508301,01,1,1,17,09,2018,05,0501,019,221,1,,,,,,,5
19,039,0001,190390005091,2,19-039-0001-00,00237,59,01,19039000509101,01,1,3,18,07,2016,05,0501,019,221,1,,,,,,,5
19,039,0001,190390005122,2,19-039-0001-00,00238,65,01,19039000512201,01,1,1,17,08,2019,05,0501,019,221,3,01,2020,05,0501,1,04,5
19,039,0001,190390005135,2,19-039-0001-00,00239,75,01,19039000513501,01,1,3,25,05,2016,06,0601,019,213,2,,,,,,,5
19,040,0000,190400000012,1,19-040-0000-03,00006,1,01,19040000001201,01,1,1,30,99,9999,99,9999,999,999,9,,,,,,,1
19,040,0000,190400000214,1,19-040-0000-03,00072,1,01,19040000021401,01,1,3,17,01,2019,04,0401,019,221,1,,,,,,,1
19,041,0000,190410000010,2,19-041-0000-05,00001,19,01,19041000001001,01,1,1,42,03,2015,03,0301,019,221,1,,,,,,,3
19,041,0000,190410000082,2,19-041-0000-05,00007,25,01,19041000008201,01,1,3,38,99,2018,04,0401,019,221,1,,,,,,,3
19,041,0000,190410000186,2,19-041-0000-05,00013,15,01,19041000018601,01,1,1,32,06,2019,02,0102,019,221,3,02,2020,03,0301,1,01,3
19,041,0000,190410000233,2,19-041-0000-05,00014,14,01,19041000023301,01,1,1,42,02,2019,01,0101,005,221,3,07,2019,01,0101,1,02,3
19,041,0000,190410000302,2,19-041-0000-05,00016,15,03,19041000030201,01,1,1,34,10,2016,01,0101,019,221,1,,,,,,,3
19,041,0000,190410000348,2,19-041-0000-05,00017,14,01,19041000034801,01,1,3,58,06,2017,03,0301,019,221,1,,,,,,,3
19,041,0000,190410000351,2,19-041-0000-05,00017,14,03,19041000035101,01,1,1,23,01,2016,01,0101,019,221,1,,,,,,,3
19,041,0000,190410000510,2,19-041-0000-05,00021,14,01,19041000051001,01,1,1,29,03,2017,02,0102,019,221,3,04,2017,02,0102,1,01,3
19,041,0000,190410000969,2,19-041-0000-03,00002,23,01,19041000096901,01,1,3,54,01,2018,99,9999,999,999,9,,,,,,,2
19,041,0000,190410001132,2,19-041-0000-04,00002,24,01,19041000113201,01,1,1,21,01,2016,01,0101,015,999,9,,,,,,,3
19,041,0000,190410001189,2,19-041-0000-04,00004,25,01,19041000118901,01,1,3,25,01,2016,01,0101,019,221,1,,,,,,,3
19,041,0000,190410001212,2,19-041-0000-04,00005,23,01,19041000121201,01,1,1,23,10,2017,01,0101,019,221,1,,,,,,,3
19,041,0000,190410001267,2,19-041-0000-04,00007,24,01,19041000126701,01,1,3,24,03,2017,04,0401,019,313,3,02,2020,05,0501,3,,3
19,041,0000,190410001268,2,19-041-0000-04,00007,24,01,19041000126801,01,1,3,19,05,2018,01,0101,019,221,1,,,,,,,3
19,041,0000,190410001268,2,19-041-0000-04,00007,24,01,19041000126802,02,1,1,18,05,2018,01,0101,019,221,1,,,,,,,3
19,041,0000,190410001375,2,19-041-0000-04,00012,24,01,19041000137501,01,1,3,18,01,2019,03,0301,019,999,9,,,,,,,3
19,041,0000,190410001405,2,19-041-0000-04,00013,24,01,19041000140501,01,1,1,46,01,2020,01,0101,019,221,1,,,,,,,3
19,041,0000,190410001574,2,19-041-0000-03,00012,25,04,19041000157401,01,1,3,31,05,2019,04,0401,026,221,1,,,,,,,2
19,041,0000,190410001582,2,19-041-0000-03,00014,23,04,19041000158201,01,1,3,18,99,9999,99,9999,999,999,9,,,,,,,2
19,041,0000,190410001784,2,19-041-0000-04,00025,24,01,19041000178401,01,1,3,50,07,2018,09,9999,019,221,1,,,,,,,3
19,041,0000,190410001860,2,19-041-0000-04,00021,23,02,19041000186001,01,1,1,42,03,2020,01,0101,019,221,1,,,,,,,3
19,041,0000,190410001870,2,19-041-0000-04,00021,23,02,19041000187001,01,1,1,63,02,2020,02,0102,019,221,1,,,,,,,3
19,041,0000,190410001911,2,19-041-0000-04,00021,23,02,19041000191101,01,1,1,49,08,2017,09,0809,032,221,3,10,2019,09,0809,1,01,3
19,042,0000,190420000005,2,19-042-0000-03,00002,1,01,19042000000501,01,1,1,52,08,2019,01,0101,019,221,1,,,,,,,1
19,042,0000,190420000024,2,19-042-0000-03,00006,2,01,19042000002401,01,1,1,22,02,2020,01,0101,019,221,1,,,,,,,1
19,042,0000,190420000066,2,19-042-0000-03,00015,2,02,19042000006601,01,1,1,19,03,2015,01,0101,019,221,1,,,,,,,1
19,042,0000,190420000084,2,19-042-0000-03,00021,2,02,19042000008401,01,1,1,999,99,9999,99,9999,999,999,9,,,,,,,1
19,042,0000,190420000144,2,19-042-0000-03,00034,2,01,19042000014401,01,1,3,26,06,2015,04,0401,019,221,1,,,,,,,1
19,042,0000,190420000144,2,19-042-0000-03,00034,2,01,19042000014402,02,1,1,26,06,2015,04,0401,019,221,1,,,,,,,1
19,042,0000,190420000155,2,19-042-0000-03,00037,2,02,19042000015501,01,1,3,58,05,2015,09,0809,019,221,3,06,2019,03,0301,1,02,1
19,042,0000,190420000155,2,19-042-0000-03,00037,2,02,19042000015502,02,1,1,58,09,2015,09,0809,019,221,3,06,2019,03,0301,1,01,1
19,042,0000,190420000163,2,19-042-0000-03,00038,1,01,19042000016301,01,1,1,24,06,2015,05,0501,019,221,1,,,,,,,1
19,042,0000,190420000166,2,19-042-0000-03,00039,1,02,19042000016601,01,1,3,54,07,2018,03,0301,019,221,9,,,,,,,1
19,042,0000,190420000169,2,19-042-0000-03,00039,1,01,19042000016901,01,1,3,24,05,2018,02,0102,019,402,3,12,2019,09,0103,1,02,1
19,042,0000,190420000187,2,19-042-0000-03,00043,3,01,19042000018701,05,1,3,1,11,2015,03,0301,019,221,1,,,,,,,1
19,042,0000,190420000192,2,19-042-0000-03,00044,2,01,19042000019201,01,1,1,23,01,2018,02,0102,019,221,1,,,,,,,1
19,042,0000,190420000195,2,19-042-0000-03,00045,2,02,19042000019501,01,1,1,49,04,2019,02,0102,019,221,1,,,,,,,1
19,042,0000,190420000195,2,19-042-0000-03,00045,2,02,19042000019502,02,1,1,20,04,2019,02,0102,019,221,1,,,,,,,1
19,042,0000,190420000208,2,19-042-0000-03,00047,2,01,19042000020801,01,1,1,26,01,2016,03,0301,019,221,1,,,,,,,1
19,042,0000,190420000297,2,19-042-0000-03,00057,2,01,19042000029701,01,1,1,18,01,2017,01,0101,019,221,1,,,,,,,1
19,042,0000,190420000323,2,19-042-0000-03,00057,2,01,19042000032301,01,1,3,30,01,2018,09,0307,019,221,1,,,,,,,1
19,042,0000,190420000323,2,19-042-0000-03,00057,2,01,19042000032302,02,1,3,10,01,2018,05,0501,019,221,1,,,,,,,1
19,042,0000,190420000323,2,19-042-0000-03,00057,2,01,19042000032303,03,1,1,9,01,2018,05,0501,019,221,1,,,,,,,1
19,042,0000,190420000359,2,19-042-0000-03,00064,2,01,19042000035901,01,1,3,32,01,2019,01,0101,019,221,1,,,,,,,1
19,042,0000,190420000359,2,19-042-0000-03,00064,2,01,19042000035902,02,1,3,28,01,2019,01,0101,019,221,1,,,,,,,1
19,042,0000,190420000359,2,19-042-0000-03,00064,2,01,19042000035903,03,1,3,27,01,2019,01,0101,019,221,1,,,,,,,1
19,042,0000,190420000359,2,19-042-0000-03,00064,2,01,19042000035904,04,1,3,26,01,2019,01,0101,019,221,1,,,,,,,1
19,042,0000,190420000360,2,19-042-0000-03,00062,2,01,19042000036001,01,1,1,46,12,2019,03,0301,019,221,1,,,,,,,1
19,042,0000,190420000360,2,19-042-0000-03,00062,2,01,19042000036002,02,1,3,41,12,2019,03,0301,019,221,1,,,,,,,1
19,042,0000,190420000360,2,19-042-0000-03,00062,2,01,19042000036003,03,1,3,31,12,2019,03,0301,019,221,1,,,,,,,1
19,042,0000,190420000386,2,19-042-0000-03,00070,2,01,19042000038601,01,1,3,22,12,2015,04,0401,019,221,1,,,,,,,1
19,042,0000,190420000514,2,19-042-0000-03,00077,2,01,19042000051401,01,1,1,18,06,2016,05,0501,019,221,1,,,,,,,1
19,042,0000,190420000562,2,19-042-0000-03,00082,2,01,19042000056201,01,1,3,21,06,2015,04,0401,019,221,1,,,,,,,1
19,042,0000,190420000665,2,19-042-0000-03,00091,2,01,19042000066501,01,1,3,17,12,2018,01,0101,019,221,9,,,,,,,1
19,042,0000,190420000832,2,19-042-0000-03,00102,1,02,19042000083201,01,1,1,25,02,2019,04,0401,019,221,1,,,,,,,1
19,042,0000,190420000880,2,19-042-0000-03,00102,1,01,19042000088001,01,1,3,22,03,2016,04,0401,019,221,1,,,,,,,1
19,042,0000,190420000908,2,19-042-0000-03,00102,1,01,19042000090801,01,1,3,999,99,9999,99,9999,999,999,9,,,,,,,1
19,042,0000,190420000916,2,19-042-0000-03,00102,1,02,19042000091601,01,1,1,25,03,2015,01,0101,019,221,1,,,,,,,1
19,042,0000,190420000916,2,19-042-0000-03,00102,1,02,19042000091602,02,1,3,26,03,2015,01,0101,019,221,1,,,,,,,1
19,043,0000,190430000029,1,19-043-0000-03,00001,1,01,19043000002901,01,1,3,23,12,2018,09,0501,019,213,3,06,2019,09,0502,1,05,1
19,043,0000,190430000625,1,19-043-0000-03,00061,1,01,19043000062501,01,1,1,24,04,2017,04,0401,019,221,1,,,,,,,1
19,044,0000,190440000038,2,19-044-0000-06,00006,7,01,19044000003801,01,1,1,22,08,2017,01,0101,019,221,1,,,,,,,3
19,044,0000,190440000172,2,19-044-0000-06,00015,7,01,19044000017201,01,1,3,999,99,9999,99,9999,999,999,9,,,,,,,3
19,044,0000,190440000192,2,19-044-0000-06,00021,7,01,19044000019201,01,1,1,18,05,2016,05,0501,019,221,1,,,,,,,3
19,044,0000,190440000225,2,19-044-0000-06,00028,7,01,19044000022501,01,1,3,999,99,9999,99,9999,999,999,9,,,,,,,3
19,044,0000,190440000228,2,19-044-0000-06,00028,7,01,19044000022801,01,1,1,24,05,2019,02,0102,019,221,1,,,,,,,3
19,044,0000,190440000230,2,19-044-0000-06,00028,7,01,19044000023001,01,1,1,24,12,2018,02,0102,019,221,3,02,2019,05,0501,1,02,3
19,044,0000,190440000258,2,19-044-0000-06,00031,8,01,19044000025801,01,1,1,35,07,2015,01,0101,019,221,1,,,,,,,3
19,044,0000,190440000362,2,19-044-0000-06,00040,7,01,19044000036201,01,1,1,29,06,2019,01,0101,019,221,3,10,2019,09,0103,1,01,3
19,044,0000,190440000397,2,19-044-0000-06,00044,7,01,19044000039701,01,1,3,15,04,2019,03,0301,019,221,1,,,,,,,3
19,044,0000,190440000401,2,19-044-0000-06,00045,7,01,19044000040101,01,1,1,26,05,2016,01,0101,019,221,1,,,,,,,3
19,044,0000,190440000416,2,19-044-0000-06,00046,6,01,19044000041601,01,1,1,63,02,2020,02,0102,019,221,1,,,,,,,3
19,044,0000,190440000433,2,19-044-0000-06,00047,6,01,19044000043301,01,1,1,28,01,2020,02,0102,019,221,1,,,,,,,3
19,044,0000,190440000433,2,19-044-0000-06,00047,6,01,19044000043302,02,1,3,23,01,2020,03,0301,019,221,1,,,,,,,3
19,044,0000,190440000433,2,19-044-0000-06,00047,6,01,19044000043303,03,1,1,8,01,2020,03,0301,019,221,1,,,,,,,3
19,044,0000,190440000433,2,19-044-0000-06,00047,6,01,19044000043304,04,1,3,4,01,2020,03,0301,019,221,1,,,,,,,3
19,044,0000,190440000504,2,19-044-0000-06,00056,7,01,19044000050401,01,1,1,33,11,2018,04,0401,019,221,1,,,,,,,3
19,044,0000,190440000531,2,19-044-0000-06,00059,7,02,19044000053101,01,1,1,27,06,2016,09,0402,019,221,1,,,,,,,3
19,044,0000,190440000667,2,19-044-0000-06,00071,7,02,19044000066701,01,1,1,36,06,2017,04,0401,019,221,1,,,,,,,3
19,044,0000,190440000795,2,19-044-0000-06,00088,7,01,19044000079501,01,1,3,25,09,2019,04,0401,019,221,1,,,,,,,3
19,044,0000,190440000884,2,19-044-0000-06,00097,6,01,19044000088401,01,1,3,25,03,2019,06,0601,019,221,1,,,,,,,3
19,044,0000,190440000884,2,19-044-0000-06,00097,6,01,19044000088402,02,1,1,29,03,2019,06,0601,019,221,1,,,,,,,3
19,044,0000,190440000886,2,19-044-0000-06,00098,8,02,19044000088601,01,1,3,21,03,2015,04,0401,019,221,1,,,,,,,3
19,044,0000,190440001296,2,19-044-0000-06,00145,7,01,19044000129601,01,1,3,26,02,2017,01,0101,019,221,1,,,,,,,3
19,044,0000,190440001304,2,19-044-0000-06,00145,7,01,19044000130401,01,1,1,46,03,2018,02,0102,019,221,1,,,,,,,3
19,044,0000,190440001334,2,19-044-0000-06,00149,7,02,19044000133401,01,1,3,27,02,2020,05,0501,019,221,1,,,,,,,3
19,044,0000,190440001351,2,19-044-0000-06,00151,7,01,19044000135101,01,1,1,999,99,9999,99,9999,999,999,9,,,,,,,3
19,044,0000,190440001509,2,19-044-0000-03,00003,5,01,19044000150901,01,1,3,21,06,2018,01,0101,019,221,1,,,,,,,1
19,045,0000,190450000513,2,19-045-0000-05,00021,15,02,19045000051301,01,1,3,65,12,2019,03,0301,019,221,1,,,,,,,2
19,045,0000,190450000533,2,19-045-0000-04,00003,12,01,19045000053301,01,1,1,999,99,9999,99,9999,999,999,9,,,,,,,2
19,045,0000,190450000767,2,19-045-0000-03,00028,14,01,19045000076701,01,1,3,24,12,2018,04,0401,019,221,1,,,,,,,3
19,045,0000,190450000896,2,19-045-0000-03,00030,15,01,19045000089601,01,1,3,62,12,2016,03,0301,019,221,2,,,,,,,3
19,045,0000,190450000914,2,19-045-0000-03,00030,15,01,19045000091401,01,1,1,59,12,2017,03,0301,019,221,1,,,,,,,3
19,045,0000,190450000914,2,19-045-0000-03,00030,15,01,19045000091402,02,1,3,28,05,2018,04,0401,019,221,1,,,,,,,3
19,045,0000,190450001035,2,19-045-0000-03,00033,15,01,19045000103501,01,1,1,20,09,2019,09,0409,024,221,1,,,,,,,3
19,045,0000,190450001266,2,19-045-0000-03,00014,14,01,19045000126601,01,1,1,24,09,2018,05,0501,016,213,2,,,,,,,3
19,045,0000,190450001491,2,19-045-0000-03,00037,16,01,19045000149101,01,1,1,64,08,2017,02,0102,019,221,1,,,,,,,2
19,045,0000,190450001538,2,19-045-0000-03,00039,16,01,19045000153801,01,1,1,26,06,2018,01,0101,019,221,1,,,,,,,2
19,045,0000,190450001600,2,19-045-0000-03,00040,14,01,19045000160001,01,1,1,15,09,2015,05,0501,020,221,1,,,,,,,2
19,045,0000,190450001600,2,19-045-0000-03,00040,14,01,19045000160002,02,1,1,11,09,2015,05,0501,020,221,1,,,,,,,2
19,046,0001,190460000006,2,19-046-0001-00,00001,24,01,19046000000601,01,1,3,20,99,9999,99,9999,999,999,9,,,,,,,5
19,046,0001,190460000124,2,19-046-0001-00,00006,23,01,19046000012401,01,1,1,26,03,2016,01,0101,019,221,2,,,,,,,5
19,046,0001,190460000207,2,19-046-0001-00,00011,25,01,19046000020701,01,1,3,22,09,2019,05,0501,019,315,2,,,,,,,5
19,046,0001,190460000209,2,19-046-0001-00,00011,25,01,19046000020901,01,1,3,28,02,2017,01,0101,019,213,2,,,,,,,5
19,046,0001,190460000245,2,19-046-0001-00,00014,24,01,19046000024501,01,1,3,21,07,2018,05,0501,019,402,3,99,9999,05,0501,1,01,5
19,046,0001,190460000326,2,19-046-0001-00,00016,27,01,19046000032601,01,1,1,39,07,2017,02,0102,019,219,3,09,2019,02,0102,3,,5
19,046,0001,190460000352,2,19-046-0001-00,00017,24,02,19046000035201,01,1,1,28,10,2015,05,0501,019,436,1,,,,,,,5
19,046,0001,190460000407,2,19-046-0001-00,00023,26,01,19046000040701,01,1,1,23,06,2017,01,0101,019,221,1,,,,,,,5
19,046,0001,190460000464,2,19-046-0001-00,00029,25,01,19046000046401,02,1,3,17,06,2015,05,0501,019,221,3,07,2016,03,0301,1,06,5
19,046,0001,190460000464,2,19-046-0001-00,00029,25,01,19046000046402,01,1,1,17,08,2016,05,0501,019,221,3,08,2017,03,0301,1,03,5
19,046,0001,190460000502,2,19-046-0001-00,00032,24,01,19046000050201,01,1,3,25,11,2018,02,0102,019,221,1,,,,,,,5
19,046,0001,190460000567,2,19-046-0001-00,00035,28,01,19046000056701,01,1,3,23,08,2017,05,0501,019,221,1,,,,,,,5
